"f_target","b1","design","rho_target","a1","a2","b2","c1","c2","a0","b0","c0","sigma_eY","rho_U","rho_V","rho_total","rho_rel_U","bias","f_achieved","beta_A_fit1","se_A_fit1","power_A_fit1","beta_A_fit2","se_A_fit2","power_A_fit2","beta_Atilde_fit2","se_Atilde_fit2","power_Atilde_fit2","beta_A_fit3","se_A_fit3","power_A_fit3","beta_V_fit3","se_V_fit3","power_V_fit3","beta_A_fit4","se_A_fit4","power_A_fit4","beta_Atilde_fit4","se_Atilde_fit4","power_Atilde_fit4","beta_V_fit4","se_V_fit4","power_V_fit4","sd_beta_A_fit1","sd_beta_A_fit2","sd_beta_Atilde_fit2","sd_beta_A_fit3","sd_beta_V_fit3","sd_beta_A_fit4","sd_beta_Atilde_fit4","sd_beta_V_fit4","bias_A_fit1","bias_A_fit2","bias_A_fit3","bias_A_fit4","source","se_type","noise_dist","df_t","n_sample","n_iters","seed"
0.1,0.3,"D2_varyA1Rho",0.4,0.4,0.4,0.3,0.9,0.1,0,0,0,1,0.36,0.04,0.4,0.9,0.12,0.1,0.420879871450733,0.0327994198008801,1,0.314937191803714,0.0348207412503652,1,0.264573839112104,0.0348315846807796,1,0.44356881758928,0.0357788783826524,1,-0.0565586367452425,0.0357999289794087,0.342,0.331248531890287,0.0379094298610479,1,0.261888400821607,0.0349184252374121,1,-0.0379424018086924,0.0349343032757699,0.167,0.0318829029443383,0.0330771251631051,0.0352749731017731,0.0333489181212102,0.0334572419232054,0.0347250824530576,0.0352732943804356,0.0324285643840362,0.120879871450733,0.0149371918037143,0.14356881758928,0.0312485318902869,"sim","classical","norm",NA,1000,1000,314
0.1,0.3,"D2_varyA1Rho",0.4,0.6,0.6,0.3,0.6,0.0666666666666667,0,0,0,1,0.36,0.04,0.4,0.9,0.18,0.1,0.481284695257016,0.0326277018463509,1,0.429911565769511,0.0353668725727586,1,0.12861976284024,0.0353284441980273,0.946,0.582382093694328,0.0404050608856366,1,-0.168647268570846,0.0403686604938658,0.989,0.526561103535129,0.045114446801811,1,0.0992931519203132,0.0361711310091524,0.779,-0.141669163036752,0.0414149444223509,0.933,0.0322428236520856,0.0338727047223338,0.0362098645645062,0.0401200772720632,0.0395048490854184,0.0440562247282427,0.0373579456746224,0.0408556315572905,0.181284695257016,0.129911565769511,0.282382093694328,0.226561103535129,"sim","classical","norm",NA,1000,1000,314
0.1,0.3,"D2_varyA1Rho",0.6,0.6,0.6,0.3,0.9,0.1,0,0,0,1,0.54,0.06,0.6,0.9,0.18,0.1,0.480789695924361,0.0325533911029142,1,0.330274425308505,0.0399483639087574,1,0.250378985772381,0.0399057513646063,1,0.582013945824011,0.0403550886513155,1,-0.168817551684602,0.040373181542125,0.979,0.397891811757009,0.0543054467186327,1,0.217866868637419,0.0436219366589072,0.997,-0.0801952053587502,0.0436650753020765,0.462,0.0328919589637252,0.0409457855003413,0.040662070966007,0.0412173613589787,0.0417275651059943,0.0552118133268309,0.0439716796298059,0.0449663786390765,0.180789695924361,0.0302744253085049,0.282013945824011,0.0978918117570087,"sim","classical","norm",NA,1000,1000,314
0.15,0.3,"D2_varyA1Rho",0.2,0.4,0.4,0.3,0.425,0.075,0,0,0,1,0.17,0.03,0.2,0.85,0.12,0.15,0.420663641671577,0.032806963315507,1,0.398700952766584,0.0333223326063535,1,0.109535046087978,0.0333308874747248,0.899,0.443893355182344,0.0357385676526584,1,-0.058254045240331,0.0357218179327608,0.377,0.42166460255223,0.0362057623209595,1,0.109098847528139,0.0333041226940838,0.893,-0.0573465313590443,0.0355481820984942,0.373,0.0329086310155305,0.0332320325962527,0.0342331769652331,0.035958335579235,0.0361550900183246,0.0362645314036596,0.0341941320825039,0.0359196138854962,0.120663641671577,0.0987009527665839,0.143893355182344,0.12166460255223,"sim","classical","norm",NA,1000,1000,314
0.15,0.3,"D2_varyA1Rho",0.2,0.6,0.6,0.3,0.283333333333333,0.05,0,0,0,1,0.17,0.03,0.2,0.85,0.18,0.15,0.479711957723039,0.032584908669234,1,0.469464970371432,0.0332333438078294,1,0.0510129809100241,0.0332006304737472,0.317,0.581188982674102,0.0403822586934468,1,-0.169307921320464,0.040376216935891,0.987,0.570814107997602,0.0413118579536075,1,0.0391511192328161,0.0330725410043328,0.212,-0.165125348838387,0.0405254704632549,0.983,0.0324046927796942,0.0331184130528766,0.0332871119177887,0.0393578907293321,0.0403256972244515,0.0401266725005621,0.0331561501750347,0.0403503214188334,0.179711957723039,0.169464970371432,0.281188982674102,0.270814107997602,"sim","classical","norm",NA,1000,1000,314
0.15,0.3,"D2_varyA1Rho",0.4,0.4,0.4,0.3,0.85,0.15,0,0,0,1,0.34,0.06,0.4,0.85,0.12,0.15,0.418821611512189,0.0329128463524822,1,0.319705108550089,0.0350552680966561,1,0.247627086040314,0.0349998496172871,1,0.44081459216378,0.0358780323870309,1,-0.055020957333379,0.0358515523221141,0.332,0.340766539807065,0.0377889419562685,1,0.247010740955286,0.0349829695117705,1,-0.0520683294127589,0.0350076525117221,0.31,0.0324226488102286,0.0341083601721087,0.0348088860201647,0.0349563487835093,0.0345517571147199,0.0364323642119914,0.0348862245994268,0.0337914948932823,0.118821611512189,0.0197051085500892,0.14081459216378,0.0407665398070646,"sim","classical","norm",NA,1000,1000,314
0.15,0.3,"D2_varyA1Rho",0.4,0.6,0.6,0.3,0.566666666666667,0.1,0,0,0,1,0.34,0.06,0.4,0.85,0.18,0.15,0.479664542887281,0.0326025422567281,1,0.431895596745694,0.0353718537986918,1,0.119727396260222,0.0353634536586095,0.928,0.582643688559604,0.0403978686821232,1,-0.171520478871637,0.0403552896079814,0.988,0.5325899414302,0.0445369757662614,1,0.0944423852813146,0.03580485335216,0.759,-0.150907566993498,0.0409948221026285,0.95,0.0329771608954683,0.0356188514780943,0.0343526013642258,0.0414531060150617,0.0414039387767208,0.0457328324295859,0.035033688059026,0.0419901658254778,0.179664542887281,0.131895596745695,0.282643688559604,0.2325899414302,"sim","classical","norm",NA,1000,1000,314
0.15,0.3,"D2_varyA1Rho",0.6,0.6,0.6,0.3,0.85,0.15,0,0,0,1,0.51,0.09,0.6,0.85,0.18,0.15,0.481357488797943,0.0325935758778905,1,0.34411614860862,0.0400890485656263,1,0.228724845267801,0.0400603691286119,1,0.582514240109212,0.0403631572424704,1,-0.168742333147329,0.0403159975951206,0.987,0.427752306885189,0.0522738437049718,1,0.194200931020442,0.0423051224726265,0.994,-0.104955228444619,0.0422607211336695,0.693,0.0334666668379293,0.0419337520092359,0.0418433452243806,0.0411355621508808,0.040158388091475,0.0553960478807454,0.0448601197541029,0.0428072077335383,0.181357488797943,0.0441161486086201,0.282514240109212,0.127752306885189,"sim","classical","norm",NA,1000,1000,314
0.2,0.3,"D2_varyA1Rho",0.2,0.4,0.4,0.3,0.4,0.1,0,0,0,1,0.16,0.04,0.2,0.8,0.12,0.2,0.419767673963185,0.0327941274554755,1,0.399841377811396,0.0333502863231095,1,0.0990244296337728,0.0333538868283135,0.848,0.442045001751936,0.0357436554655177,1,-0.055780616647686,0.0357431543039161,0.347,0.422839279099997,0.036169237946001,1,0.10024403321701,0.0333342416942326,0.855,-0.0581857210490087,0.0356104116604785,0.372,0.0333232539772043,0.0339683051870368,0.0320179547493058,0.0355707366385833,0.0362195698975558,0.0361812251465597,0.0319245416473661,0.0360379913047179,0.119767673963185,0.0998413778113957,0.142045001751936,0.122839279099997,"sim","classical","norm",NA,1000,1000,314
0.2,0.3,"D2_varyA1Rho",0.2,0.6,0.6,0.3,0.266666666666667,0.0666666666666667,0,0,0,1,0.16,0.04,0.2,0.8,0.18,0.2,0.479626334082115,0.032552099185979,1,0.470558402098857,0.0332093021342067,1,0.0453395785415143,0.0332408127038635,0.285,0.580980329807208,0.0403644850680972,1,-0.168855135807057,0.0403679598190047,0.993,0.571947530428058,0.0411993957921293,1,0.0360586080081945,0.033060562279216,0.208,-0.165830741087576,0.0404590616077146,0.992,0.0316734467824886,0.032581214008068,0.0344872149873537,0.038715251376997,0.0391654758152796,0.0396286865217144,0.0342868172280801,0.0391576742159696,0.179626334082115,0.170558402098857,0.280980329807208,0.271947530428058,"sim","classical","norm",NA,1000,1000,314
