"f_target","b1","design","rho_target","a1","a2","b2","c1","c2","a0","b0","c0","sigma_eY","rho_U","rho_V","rho_total","rho_rel_U","bias","f_achieved","beta_A_fit1","se_A_fit1","power_A_fit1","beta_A_fit2","se_A_fit2","power_A_fit2","beta_Atilde_fit2","se_Atilde_fit2","power_Atilde_fit2","beta_A_fit3","se_A_fit3","power_A_fit3","beta_V_fit3","se_V_fit3","power_V_fit3","beta_A_fit4","se_A_fit4","power_A_fit4","beta_Atilde_fit4","se_Atilde_fit4","power_Atilde_fit4","beta_V_fit4","se_V_fit4","power_V_fit4","sd_beta_A_fit1","sd_beta_A_fit2","sd_beta_Atilde_fit2","sd_beta_A_fit3","sd_beta_V_fit3","sd_beta_A_fit4","sd_beta_Atilde_fit4","sd_beta_V_fit4","bias_A_fit1","bias_A_fit2","bias_A_fit3","bias_A_fit4","source","se_type","noise_dist","df_t","n_sample","n_iters","seed"
0.15,0.3,"D2_varyA1Rho",0.6,0.6,0.6,0.3,0.85,0.15,0,0,0,1,0.51,0.09,0.6,0.85,0.18,0.15,0.481000983302561,0.0331386411888548,1,0.339881687596693,0.0402509928677459,1,0.23326722777018,0.0419016603470827,0.99,0.585593823419981,0.0442035216657249,1,-0.171762455154164,0.0416011779054806,0.956,0.426699132693792,0.0541560893961152,1,0.197026387870189,0.0441558894437705,0.982,-0.106060995848816,0.0426743186294394,0.701,0.0353649482545396,0.0427915448309447,0.0442896161745254,0.0498491565170966,0.0436610692649751,0.0596031567417588,0.0471106176462932,0.0444072886825012,0.181000983302561,0.0398816875966931,0.285593823419981,0.126699132693792,"sim","HC1","t",3,1000,1000,314
0.2,0.3,"D2_varyA1Rho",0.2,0.2,0.2,0.3,0.8,0.2,0,0,0,1,0.16,0.04,0.2,0.8,0.06,0.2,0.362705983006904,0.0334562279331746,1,0.312216336215261,0.0322487084747859,1,0.241125666879877,0.0346834706513646,0.996,0.365492741282079,0.0342838250535385,1,-0.0126153869977181,0.0330979268665029,0.061,0.321640026650833,0.0327599156824743,1,0.250064496743826,0.0354084702673237,0.997,-0.0536798133473986,0.0326939050964011,0.389,0.0357644132233661,0.0342345959809792,0.0360232144795123,0.0370445015227869,0.0328158175574168,0.0350671621024369,0.0370558671876886,0.0325176091131099,0.0627059830069039,0.0122163362152614,0.0654927412820792,0.0216400266508325,"sim","HC1","t",3,1000,1000,314
0.2,0.3,"D2_varyA1Rho",0.2,0.4,0.4,0.3,0.4,0.1,0,0,0,1,0.16,0.04,0.2,0.8,0.12,0.2,0.424399817173773,0.0344993756861894,1,0.402958708330424,0.0343913676695741,1,0.104453268127778,0.0344995133094483,0.836,0.449807459436994,0.0389257717624959,1,-0.060150382821658,0.0358737390753974,0.406,0.42890874517191,0.0384756078504919,1,0.105462143631791,0.034549215628595,0.84,-0.0621369162125683,0.0355320305183397,0.429,0.0366990150929637,0.0357956792349935,0.0369940048158175,0.0419502960044883,0.0369138394560682,0.0406104721030396,0.0371120606469018,0.0364934631597823,0.124399817173773,0.102958708330424,0.149807459436994,0.12890874517191,"sim","HC1","t",3,1000,1000,314
0.2,0.3,"D2_varyA1Rho",0.2,0.6,0.6,0.3,0.266666666666667,0.0666666666666667,0,0,0,1,0.16,0.04,0.2,0.8,0.18,0.2,0.481120075411917,0.033137237996005,1,0.471373793094595,0.033768320929812,1,0.0488785726608297,0.0333638013792025,0.314,0.586677675691295,0.0441937807064544,1,-0.17296522505225,0.0412600039181747,0.968,0.577135400485564,0.0450001619097657,1,0.0383475614513819,0.0330450498733823,0.226,-0.169800314726893,0.0412875134528248,0.966,0.0334889334484154,0.0342902108357559,0.0372257260412684,0.0475787705295924,0.0437820893112398,0.0482892339421268,0.0369971049057839,0.0435119565927096,0.181120075411917,0.171373793094595,0.286677675691295,0.277135400485564,"sim","HC1","t",3,1000,1000,314
0.2,0.3,"D2_varyA1Rho",0.4,0.4,0.4,0.3,0.8,0.2,0,0,0,1,0.32,0.08,0.4,0.8,0.12,0.2,0.424181697309995,0.0343849041654341,1,0.327280500075249,0.0345953376670146,1,0.233564407042314,0.0369988918684222,0.99,0.450053111345451,0.038909574307368,1,-0.0607256422817871,0.0358065193204828,0.394,0.355733672477266,0.0375076025235642,1,0.23633132382587,0.0371253645795115,0.99,-0.0702992025213904,0.0344813787153823,0.544,0.0366631628918939,0.0367812337897508,0.0421875519907238,0.0426649277975868,0.036559832455324,0.0400246039540405,0.0424303127540263,0.0345792245007684,0.124181697309996,0.0272805000752493,0.150053111345451,0.0557336724772663,"sim","HC1","t",3,1000,1000,314
0.2,0.3,"D2_varyA1Rho",0.4,0.6,0.6,0.3,0.533333333333333,0.133333333333333,0,0,0,1,0.32,0.08,0.4,0.8,0.18,0.2,0.481172253075599,0.0332640644457429,1,0.436884493787503,0.036064975469234,1,0.110207246199791,0.0371367296803587,0.82,0.586014363699615,0.0443068010125638,0.999,-0.172295533920433,0.0412036954820443,0.974,0.541481427127869,0.047836855566177,1,0.0882961288496993,0.0370502518011703,0.667,-0.157234459789262,0.0412993646863555,0.952,0.0346327455661239,0.0364930854753031,0.0419476051634586,0.0489480972023782,0.0427538068701249,0.0518778423883838,0.0421072480760507,0.043064551239225,0.181172253075599,0.136884493787503,0.286014363699615,0.241481427127869,"sim","HC1","t",3,1000,1000,314
0.2,0.3,"D2_varyA1Rho",0.6,0.6,0.6,0.3,0.8,0.2,0,0,0,1,0.48,0.12,0.6,0.8,0.18,0.2,0.48164902874489,0.0330238781075327,1,0.35345147802443,0.0406008808337895,1,0.211705847369051,0.042396395140247,0.982,0.587172843165683,0.0439887107511247,1,-0.173197262450082,0.0410588822114461,0.968,0.451954845848732,0.053041853217067,1,0.177429164482168,0.0435114660554107,0.959,-0.127295861359047,0.0412422357109353,0.857,0.0344733224550301,0.0433115544482127,0.0463184492672086,0.0490247109848092,0.0442581340044048,0.0584349331392702,0.0476952507895209,0.0438043412662137,0.18164902874489,0.05345147802443,0.287172843165683,0.151954845848732,"sim","HC1","t",3,1000,1000,314
0.25,0.3,"D2_varyA1Rho",0.2,0.2,0.2,0.3,0.75,0.25,0,0,0,1,0.15,0.05,0.2,0.75,0.06,0.25,0.363385568109387,0.0331205499154419,1,0.316250048242506,0.0321844684943631,1,0.224557476531404,0.0354319679947306,0.994,0.365937848516457,0.0338817526969949,1,-0.0118601106127242,0.033125117182799,0.065,0.326797769578706,0.0326086181838764,1,0.238809028621044,0.0366535754145684,0.994,-0.0638475876617474,0.0332525149169835,0.494,0.0352532369736226,0.0336451439299761,0.0377674593996843,0.0360049008087055,0.0330948391333239,0.0341927848450334,0.0395815016155101,0.0333716383603031,0.0633855681093867,0.0162500482425057,0.0659378485164575,0.0267977695787061,"sim","HC1","t",3,1000,1000,314
0.25,0.3,"D2_varyA1Rho",0.2,0.4,0.4,0.3,0.375,0.125,0,0,0,1,0.15,0.05,0.2,0.75,0.12,0.25,0.423564503365257,0.0348375438710318,1,0.403975321858592,0.03496688473457,1,0.0949932495673848,0.0351766204565804,0.781,0.448717188204509,0.0393288893374093,0.999,-0.0597065446650637,0.0359034021447352,0.379,0.430523558206514,0.039061244803892,0.999,0.0979198920802766,0.0353333081832523,0.801,-0.0646807713602592,0.0356554881305389,0.455,0.0373353986687318,0.0377788549683784,0.0400040143238124,0.0430120384537099,0.036183759942295,0.0429304605842967,0.0402138982931832,0.0358055681056091,0.123564503365257,0.103975321858592,0.148717188204509,0.130523558206514,"sim","HC1","t",3,1000,1000,314
0.25,0.3,"D2_varyA1Rho",0.2,0.6,0.6,0.3,0.25,0.0833333333333333,0,0,0,1,0.15,0.05,0.2,0.75,0.18,0.25,0.480867462190235,0.033177847371189,1,0.472321431923912,0.0338000623990646,1,0.0423377448406266,0.032741169182518,0.271,0.58550081069896,0.0441405420446333,1,-0.171551082353129,0.0410067097332143,0.973,0.577176499823203,0.0447895455256429,1,0.0350755602821286,0.0324614624913434,0.206,-0.169480596397031,0.0409790358808875,0.974,0.0349499251277855,0.0353545646200146,0.034442631500785,0.0473929532966105,0.0411903966073079,0.04760776012559,0.0339091490752066,0.0410697917060096,0.180867462190235,0.172321431923912,0.28550081069896,0.277176499823203,"sim","HC1","t",3,1000,1000,314
0.25,0.3,"D2_varyA1Rho",0.4,0.4,0.4,0.3,0.75,0.25,0,0,0,1,0.3,0.1,0.4,0.75,0.12,0.25,0.422143502106482,0.0342865303821902,1,0.334939478608373,0.0349564487706238,1,0.212999631309297,0.0375283962594826,0.996,0.447548005872745,0.038903229164542,1,-0.0604539634149312,0.0358299752054276,0.416,0.365924316299801,0.0377424443765461,1,0.22160856518075,0.0379832803841806,0.996,-0.0831517481874853,0.0348472774491811,0.678,0.0376805353263011,0.0366626384064361,0.0398414075196595,0.0437472936101562,0.0368221117005984,0.0404014596584669,0.0407132916529664,0.035839812305231,0.122143502106482,0.0349394786083734,0.147548005872745,0.0659243162998006,"sim","HC1","t",3,1000,1000,314
