"f_target","b1","design","rho_target","a1","a2","b2","c1","c2","a0","b0","c0","sigma_eY","rho_U","rho_V","rho_total","rho_rel_U","bias","f_achieved","beta_A_fit1","se_A_fit1","power_A_fit1","beta_A_fit2","se_A_fit2","power_A_fit2","beta_Atilde_fit2","se_Atilde_fit2","power_Atilde_fit2","beta_A_fit3","se_A_fit3","power_A_fit3","beta_V_fit3","se_V_fit3","power_V_fit3","beta_A_fit4","se_A_fit4","power_A_fit4","beta_Atilde_fit4","se_Atilde_fit4","power_Atilde_fit4","beta_V_fit4","se_V_fit4","power_V_fit4","sd_beta_A_fit1","sd_beta_A_fit2","sd_beta_Atilde_fit2","sd_beta_A_fit3","sd_beta_V_fit3","sd_beta_A_fit4","sd_beta_Atilde_fit4","sd_beta_V_fit4","bias_A_fit1","bias_A_fit2","bias_A_fit3","bias_A_fit4","source","se_type","noise_dist","df_t","n_sample","n_iters","seed"
0.5,0.3,"D2",0.5,0.6,0.6,0.3,0.416666666666667,0.416666666666667,0,0,0,1,0.25,0.25,0.5,0.5,0.18,0.5,0.473956827783614,0.0326845210232999,1,0.44711867215563,0.0380348729081257,1,0.0524512177898037,0.0378895518020656,0.3,0.592139133680721,0.0405294499574221,1,-0.194966062633382,0.0403385038191171,1,0.557696154251851,0.0432851100659516,1,0.0846960098760959,0.0379289652810667,0.5,-0.209798271147384,0.0408109568916648,1,0.0318716978360179,0.0434949579322443,0.0448083663551061,0.0541873914917387,0.0517311922057047,0.0615366855540052,0.0417501924329044,0.0501996119497567,0.173956827783614,0.14711867215563,0.292139133680721,0.257696154251851,"sim","classical","norm",NA,1000,10,314
0.55,0.3,"D2",0.5,0.6,0.6,0.3,0.375,0.458333333333333,0,0,0,1,0.225,0.275,0.5,0.45,0.18,0.55,0.472411628936914,0.0328966028523263,1,0.4430461554428,0.0381718939071169,1,0.0562388582818933,0.0375646749304599,0.2,0.576418342832875,0.0408905990613583,1,-0.170734065495843,0.0405533357404906,1,0.540742276426728,0.0431350954723746,1,0.0959800913172838,0.0381453274691548,0.9,-0.194236883818989,0.0415088687826346,1,0.0294471855168667,0.03584312452843,0.0245758138592774,0.0522115841534809,0.0412773190045051,0.0518648008269346,0.0252141553305164,0.0405882831772166,0.172411628936914,0.1430461554428,0.276418342832875,0.240742276426728,"sim","classical","norm",NA,1000,10,314
0.6,0.3,"D2",0.5,0.6,0.6,0.3,0.333333333333333,0.5,0,0,0,1,0.2,0.3,0.5,0.4,0.18,0.6,0.46898684182891,0.0325115471491203,1,0.457331897185011,0.0374766560019223,1,0.0235963896741524,0.0372559231656444,0.1,0.577138691634499,0.0399932604877578,1,-0.182659902920981,0.039920242550959,1,0.552379109018295,0.0416908651746062,1,0.0798945069310356,0.0385074826869003,0.7,-0.207580274085608,0.0416922624436646,1,0.0275706143109759,0.036027702450029,0.0376613033612575,0.0335570347009512,0.0454685686449755,0.0370737118060303,0.037382868108983,0.0487206710256237,0.16898684182891,0.157331897185011,0.277138691634499,0.252379109018295,"sim","classical","norm",NA,1000,10,314
0.65,0.3,"D2",0.5,0.6,0.6,0.3,0.291666666666667,0.541666666666667,0,0,0,1,0.175,0.325,0.5,0.35,0.18,0.65,0.472108651301564,0.0321408395847192,1,0.485474670809736,0.0371219571157385,1,-0.0265834369870906,0.0373048516155937,0.1,0.573300307544926,0.0400052791309946,1,-0.169259762294387,0.0403953210781787,1,0.564446263256632,0.0413496494686795,1,0.0340477877545068,0.0396368186224454,0.1,-0.182475581022759,0.0432936333733171,1,0.0239109602112605,0.0352641827787061,0.0409867696277995,0.0448253625331839,0.0508216823499548,0.0499003617360148,0.0331556571213637,0.0460023477752802,0.172108651301564,0.185474670809736,0.273300307544926,0.264446263256632,"sim","classical","norm",NA,1000,10,314
0.7,0.3,"D2",0.5,0.6,0.6,0.3,0.25,0.583333333333333,0,0,0,1,0.15,0.35,0.5,0.3,0.18,0.7,0.484878816875749,0.0330430631062583,1,0.502192352315741,0.0385814274082935,1,-0.0328961637661216,0.038217014744896,0.1,0.588515630173085,0.0415142414350614,1,-0.167693979581114,0.0409840791560169,0.9,0.579681757600159,0.0428164058902184,1,0.0342779505668411,0.0413187510755174,0.1,-0.182096947119246,0.0447050144801047,0.9,0.0543899093381211,0.0618559887274306,0.0311080363190584,0.0588008707417406,0.0637573746249065,0.0600082017057086,0.0416188343805611,0.0740405915353397,0.184878816875749,0.202192352315741,0.288515630173085,0.279681757600159,"sim","classical","norm",NA,1000,10,314
0.75,0.3,"D2",0.5,0.6,0.6,0.3,0.208333333333333,0.625,0,0,0,1,0.125,0.375,0.5,0.25,0.18,0.75,0.469065350984344,0.033065697805165,1,0.496069635978297,0.0384635992469404,1,-0.0517519046577755,0.0380383621885653,0.3,0.569508157914542,0.0412193876934611,1,-0.165435024122283,0.0411257597190254,1,0.564651257467779,0.0422026756659727,1,0.0228548234268389,0.0426302225542927,0,-0.17664766726216,0.0464263788750644,1,0.0228868310058455,0.0324249734942177,0.0279822262804282,0.0332222543259044,0.0385468076398085,0.0352177375898222,0.0307830261270385,0.0444529969923121,0.169065350984344,0.196069635978297,0.269508157914542,0.264651257467779,"sim","classical","norm",NA,1000,10,314
0.8,0.3,"D2",0.5,0.6,0.6,0.3,0.166666666666667,0.666666666666667,0,0,0,1,0.1,0.4,0.5,0.2,0.18,0.8,0.47611353940645,0.0325826138401187,1,0.50455956087538,0.0377703076477669,1,-0.0570314786505789,0.0377050382055994,0.4,0.577168728487408,0.0405066932982878,1,-0.169357537488354,0.0409051124697443,1,0.571005233164269,0.0411556578863298,1,0.0339092239642711,0.0439084412976018,0.1,-0.189007270755527,0.0479998882341513,0.9,0.0373107079143125,0.034443546243918,0.0240294811451923,0.045704751362884,0.0449031712021708,0.0413119964411583,0.0459504554685095,0.0643763645409959,0.17611353940645,0.20455956087538,0.277168728487408,0.271005233164269,"sim","classical","norm",NA,1000,10,314
0.85,0.3,"D2",0.5,0.6,0.6,0.3,0.125,0.708333333333333,0,0,0,1,0.075,0.425,0.5,0.15,0.18,0.85,0.474278771253494,0.0322061106157082,1,0.512766229406427,0.037359662331814,1,-0.0761285418231727,0.0377763841104563,0.6,0.573253852673214,0.0400663739313743,1,-0.164741440375942,0.0403588035910655,1,0.570796239448229,0.04048709147162,1,0.023692956407382,0.0465404741572349,0.1,-0.180851596140952,0.0500244634138125,1,0.0209963431468758,0.0330472000562351,0.0445147221306652,0.029411153768916,0.0333046457784101,0.0328510861090357,0.057009027370814,0.0388998013761002,0.174278771253494,0.212766229406427,0.273253852673214,0.270796239448229,"sim","classical","norm",NA,1000,10,314
0.9,0.3,"D2",0.5,0.6,0.6,0.3,0.0833333333333333,0.75,0,0,0,1,0.05,0.45,0.5,0.1,0.18,0.9,0.469755757850045,0.0323204227535823,1,0.516021951305553,0.0370579846485362,1,-0.0941299679810502,0.0371557037319563,0.6,0.575460021324592,0.0399247488118501,1,-0.177059992326628,0.0399906418111558,1,0.573249037272685,0.0400628870486498,1,0.0251585292833357,0.049556594054688,0,-0.194507079708335,0.0536991420089986,0.9,0.0315435727071426,0.0350792193007363,0.034131585383329,0.037716212703024,0.0429545028390258,0.0386256187698017,0.0458053274851278,0.0549266110505673,0.169755757850045,0.216021951305553,0.275460021324592,0.273249037272685,"sim","classical","norm",NA,1000,10,314
0.95,0.3,"D2",0.5,0.6,0.6,0.3,0.0416666666666666,0.791666666666667,0,0,0,1,0.025,0.475,0.5,0.0499999999999999,0.18,0.95,0.462639077198619,0.0330827424517066,1,0.524069895127018,0.0378619876868037,1,-0.124801311288442,0.0379053124682293,1,0.563695743756063,0.0408001593196151,1,-0.170562040839065,0.040836486113296,1,0.564653360539875,0.0408756807597968,1,-0.0279027719613263,0.0533443133548964,0.1,-0.148613690910931,0.0576451951497269,0.8,0.0331194475286952,0.0312210592325624,0.0337232387575597,0.0382729939029008,0.0229135656915819,0.0373724670270592,0.0503516511363659,0.0372004310729547,0.162639077198619,0.224069895127018,0.263695743756063,0.264653360539875,"sim","classical","norm",NA,1000,10,314
1,0.3,"D2",0.5,0.6,0.6,0.3,0,0.833333333333333,0,0,0,1,0,0.5,0.5,0,0.18,1,0.498290220446054,0.0321097525870411,1,0.552591825725859,0.036939194651254,1,-0.10914388229679,0.0369965212502164,0.8,0.601641258376029,0.0397996053889237,1,-0.171637317387194,0.0398001850562085,1,0.601171503695141,0.0398149223120561,1,0.0308716174537509,0.0573403923454378,0.1,-0.197077108956699,0.0619747574458176,0.9,0.0417290128454786,0.039173329000912,0.04217710575993,0.0466396122294717,0.0408897180741342,0.0461428737589239,0.0714442024973298,0.0697277624556405,0.198290220446054,0.252591825725859,0.301641258376029,0.301171503695141,"sim","classical","norm",NA,1000,10,314
