"f_target","b1","design","rho_target","a1","a2","b2","c1","c2","a0","b0","c0","sigma_eY","rho_U","rho_V","rho_total","rho_rel_U","bias","f_achieved","beta_A_fit1","se_A_fit1","power_A_fit1","beta_A_fit2","se_A_fit2","power_A_fit2","beta_N_fit2","se_N_fit2","power_N_fit2","beta_A_fit3","se_A_fit3","power_A_fit3","beta_V_fit3","se_V_fit3","power_V_fit3","beta_A_fit4","se_A_fit4","power_A_fit4","beta_N_fit4","se_N_fit4","power_N_fit4","beta_V_fit4","se_V_fit4","power_V_fit4","sd_beta_A_fit1","sd_beta_A_fit2","sd_beta_N_fit2","sd_beta_A_fit3","sd_beta_V_fit3","sd_beta_A_fit4","sd_beta_N_fit4","sd_beta_V_fit4","bias_A_fit1","bias_A_fit2","bias_A_fit3","bias_A_fit4","source","se_type","noise_dist","df_t","n_sample","n_iters","seed"
0.7,0.3,"D2_highRho_unequalA2",0.8,0.45,0.863028554974588,0.3,0.533333333333333,0.648877718787056,0,0,0,1,0.24,0.56,0.8,0.3,0.135,0.7,0.434393445669817,0.0322475937468176,1,0.313234927807274,0.0545732681523505,0.998,0.151479965153544,0.055025456950372,0.77,0.829320672417505,0.0624178826249222,1,-0.45693124124539,0.0624198771358721,0.999,0.739542927227503,0.0808773911723806,0.999,0.096005301679266,0.0543452559852541,0.422,-0.441713137486026,0.0630566802217605,0.999,0.0328781161772688,0.0573563905187823,0.0573300915217725,0.0669317057138536,0.0644029028235731,0.0872087850960904,0.0568279895283776,0.0638383066647308,0.134393445669817,0.0132349278072743,0.529320672417505,0.439542927227503,"sim","classical","t",3,1000,1000,314
0.7,0.3,"D2_highRho_unequalA2",0.9,0.45,0.863028554974588,0.3,0.6,0.729987433635438,0,0,0,1,0.27,0.63,0.9,0.3,0.135,0.7,0.434774726121504,0.0323696108035584,1,0.146186376162722,0.0746493267480639,0.499,0.320287641296292,0.0747929610674109,0.975,0.833220134273552,0.0625292319697665,1,-0.460934352550956,0.0624946266632601,1,0.613007890185417,0.101792840318318,0.999,0.207493041854509,0.0753129939974994,0.783,-0.422183256187558,0.0640377127066011,0.999,0.0323482863153664,0.0846354239338967,0.0862423240605658,0.0716447285065757,0.0702309842757712,0.114624359419534,0.0840246338697029,0.0690298051516065,0.134774726121504,-0.153813623837278,0.533220134273552,0.313007890185417,"sim","classical","t",3,1000,1000,314
0.7,0.3,"D2_highRho_unequalA2",0.95,0.45,0.863028554974588,0.3,0.633333333333333,0.77054229105963,0,0,0,1,0.285,0.665,0.95,0.3,0.135,0.7,0.434997425150514,0.0322005024386615,1,-0.179836094285679,0.101919729621079,0.446,0.646464356309468,0.101907411107999,0.999,0.830818627520269,0.0621768161141122,1,-0.458478124598826,0.0622412520818607,0.998,0.328147419364191,0.135108829109449,0.69,0.448769714435466,0.106733292196679,0.984,-0.370147710257407,0.0655984279735979,0.998,0.0322354395367309,0.117309797994245,0.113786747575099,0.0694352365768339,0.0703787134624695,0.134734999517019,0.105087400502869,0.0676130262789034,0.134997425150514,-0.479836094285679,0.530818627520269,0.0281474193641906,"sim","classical","t",3,1000,1000,314
0.75,0.3,"D2_highRho_unequalA2",0.6,0.25,0.938245836551854,0.3,0.6,0.479618435242723,0,0,0,1,0.15,0.45,0.6,0.25,0.075,0.75,0.375528766203209,0.0326731437619064,1,0.244934697009138,0.0405441962302222,0.997,0.217304937900534,0.0408832717462565,0.993,0.944877317216891,0.0932177195570224,1,-0.60539689268256,0.0931518051648695,0.999,0.755846592870263,0.107715248565074,0.999,0.148690952323805,0.0426097657759132,0.927,-0.499404018205135,0.0977518522578087,0.995,0.0326061010813178,0.0438327145572027,0.0497506353920335,0.108824179441256,0.108090959610227,0.117249637286148,0.0490117023659338,0.105092794378381,0.0755287662032088,-0.0550653029908623,0.644877317216891,0.455846592870263,"sim","classical","t",3,1000,1000,314
0.75,0.3,"D2_highRho_unequalA2",0.6,0.35,0.90674969975976,0.3,0.428571428571429,0.496278079958809,0,0,0,1,0.15,0.45,0.6,0.25,0.105,0.75,0.40505449095066,0.0323459296676306,1,0.341620118983768,0.0406719064737528,1,0.105836242802465,0.0411516193697813,0.73,0.896651835344076,0.0751699811960798,1,-0.540702974470007,0.0751106866272477,0.999,0.842791190205589,0.0827460075486479,1,0.0643737189466222,0.0406801421256088,0.353,-0.523838109753155,0.0759106635673824,1,0.0340346241503809,0.0422952797616499,0.0436901873216201,0.083902974259723,0.0835950608229292,0.0912951565605355,0.0429160089071721,0.0828412665176859,0.10505449095066,0.0416201189837683,0.596651835344076,0.542791190205589,"sim","classical","t",3,1000,1000,314
0.75,0.3,"D2_highRho_unequalA2",0.6,0.45,0.863028554974588,0.3,0.333333333333333,0.521419595453884,0,0,0,1,0.15,0.45,0.6,0.25,0.135,0.75,0.435471744172686,0.0323940585098391,1,0.415897768956884,0.040938031013198,1,0.0325976141532328,0.0415005900547687,0.118,0.832351301331791,0.062626841378492,1,-0.459068898069054,0.0626173259361771,0.997,0.812371526663028,0.0671298668756512,1,0.0339435554531606,0.0404360192264066,0.132,-0.459511531104037,0.0626401758145734,0.997,0.0328752480667322,0.0421463862217257,0.0423201110469542,0.0701547614256842,0.0684238690237899,0.0758450696773366,0.0416193588429946,0.0677288129614483,0.135471744172686,0.115897768956884,0.532351301331791,0.512371526663028,"sim","classical","t",3,1000,1000,314
0.75,0.3,"D2_highRho_unequalA2",0.7,0.25,0.938245836551854,0.3,0.7,0.55955484111651,0,0,0,1,0.175,0.525,0.7,0.25,0.075,0.75,0.372223012358697,0.03232606869798,1,0.150543413003506,0.0444264659262693,0.895,0.316247942295203,0.0446162891662192,1,0.939988869055707,0.0923357936043885,1,-0.6035672687391,0.0922661634004613,1,0.59003149484458,0.116673034527695,0.996,0.236014692055486,0.0485576296253603,0.995,-0.40740175539326,0.100104142053179,0.977,0.0327271152543602,0.0489570806447863,0.0517789583486424,0.110736844531325,0.111112637543344,0.127457675586505,0.0542554214929,0.10825282412045,0.072223012358697,-0.149456586996494,0.639988869055707,0.29003149484458,"sim","classical","t",3,1000,1000,314
0.75,0.3,"D2_highRho_unequalA2",0.7,0.35,0.90674969975976,0.3,0.5,0.578991093285277,0,0,0,1,0.175,0.525,0.7,0.25,0.105,0.75,0.407181217236721,0.0325293051817871,1,0.296899153342989,0.0458837250471795,1,0.157274327168976,0.0463323801023806,0.911,0.89812663216785,0.0756348388252821,1,-0.540167142183201,0.0755766506540006,1,0.80262397118329,0.0887189681897312,1,0.0960149098759071,0.0463296031856938,0.545,-0.509080901561967,0.0770420072193807,1,0.034708574728597,0.0501641300687617,0.0520923649743151,0.0841320797394526,0.0821453690322614,0.0967243920096583,0.0501948729218141,0.0814859533823537,0.107181217236721,-0.00310084665701099,0.59812663216785,0.50262397118329,"sim","classical","t",3,1000,1000,314
0.75,0.3,"D2_highRho_unequalA2",0.7,0.45,0.863028554974588,0.3,0.388888888888889,0.608322861362865,0,0,0,1,0.175,0.525,0.7,0.25,0.135,0.75,0.435314385506073,0.032429487637865,1,0.402922247797487,0.0461373753206214,1,0.046235051658206,0.046677820043065,0.163,0.833770094817536,0.0627553616743169,1,-0.460228679124389,0.0626801577232644,0.999,0.800094176804063,0.0702226653333697,1,0.0490800018512048,0.0454814022009381,0.187,-0.461024969438404,0.0626927830697375,1,0.0333478687820136,0.0463375043492927,0.047107840809275,0.0678845183999225,0.065974141139521,0.0763660923724397,0.046505768881727,0.0652358781974359,0.135314385506073,0.102922247797487,0.533770094817536,0.500094176804063,"sim","classical","t",3,1000,1000,314
0.75,0.3,"D2_highRho_unequalA2",0.8,0.35,0.90674969975976,0.3,0.571428571428572,0.661704106611745,0,0,0,1,0.2,0.6,0.8,0.25,0.105,0.75,0.403738243360401,0.0327141732701978,1,0.201034560978528,0.0545551116508076,0.939,0.253330324092845,0.0547876452763083,0.989,0.897156728490598,0.0757808755212901,1,-0.543301052748154,0.075754374762874,0.998,0.71387500811605,0.0985367971393871,0.999,0.163555985291961,0.0557881594756654,0.825,-0.485426380982839,0.0782732407872596,0.998,0.0322250108471434,0.0606895281899729,0.0625558413219715,0.089046304042257,0.0865064054074038,0.111520654343172,0.0611121812806048,0.0841625816656089,0.103738243360401,-0.0989654390214718,0.597156728490598,0.41387500811605,"sim","classical","t",3,1000,1000,314
0.75,0.3,"D2_highRho_unequalA2",0.8,0.45,0.863028554974588,0.3,0.444444444444444,0.695226127271846,0,0,0,1,0.2,0.6,0.8,0.25,0.135,0.75,0.435824582294855,0.0323607589115687,1,0.377764802355673,0.0548331373851235,0.998,0.0726623147626411,0.0552215071286549,0.261,0.832031163716955,0.062486931130828,1,-0.458663220976987,0.062497563366711,0.999,0.771376515670669,0.0755059078998093,0.999,0.0782925784655274,0.053822513954615,0.315,-0.460792427811111,0.0625021138124973,0.999,0.0314938494443729,0.0542691081861194,0.0570037152737051,0.0696285121095577,0.0669099344083216,0.0861106892256127,0.0585711360760102,0.0648021142714682,0.135824582294856,0.0777648023556727,0.532031163716955,0.471376515670669,"sim","classical","t",3,1000,1000,314
0.75,0.3,"D2_highRho_unequalA2",0.9,0.35,0.90674969975976,0.3,0.642857142857143,0.744417119938213,0,0,0,1,0.225,0.675,0.9,0.25,0.105,0.75,0.402521147856902,0.0322929074629447,1,-0.0691381705851403,0.0726262874327291,0.18,0.52335328999753,0.07261559881398,1,0.896816676579208,0.0749573574422959,1,-0.543762063342797,0.074870178281367,1,0.423781533092405,0.125359457484561,0.907,0.370786989487322,0.0787773428872812,0.996,-0.390911068250349,0.0812475671921314,0.993,0.0338067537610401,0.0772733560526964,0.0773664000143441,0.0837420957217271,0.0803436456539728,0.132964186672678,0.0820556955907388,0.0827281562849479,0.102521147856902,-0.36913817058514,0.596816676579208,0.123781533092405,"sim","classical","t",3,1000,1000,314
0.75,0.3,"D2_highRho_unequalA2",0.9,0.45,0.863028554974588,0.3,0.5,0.782129393180827,0,0,0,1,0.225,0.675,0.9,0.25,0.135,0.75,0.436031641872671,0.0325801734979015,1,0.296412343986528,0.075885615510672,0.953,0.154952340259766,0.0760007092366895,0.53,0.83222675125656,0.0629181563091929,1,-0.458677650408078,0.0629035077549996,1,0.686257578240155,0.0909539714341635,0.999,0.166176104519871,0.0741083574200587,0.594,-0.462836330789259,0.0628418607532324,1,0.0334976147981573,0.0790726950225987,0.0809488994298661,0.0673700977685418,0.0651409232203376,0.0996339972863114,0.0841636528321991,0.0630269550865952,0.136031641872671,-0.00358765601347183,0.53222675125656,0.386257578240155,"sim","classical","t",3,1000,1000,314
0.75,0.3,"D2_highRho_unequalA2",0.95,0.45,0.863028554974588,0.3,0.527777777777778,0.825581026135317,0,0,0,1,0.2375,0.7125,0.95,0.25,0.135,0.75,0.433830398873072,0.0324737516942427,1,0.140283129437373,0.105333351700193,0.286,0.308769241612938,0.105371122967017,0.832,0.830714681834909,0.0628387425800492,1,-0.459194634496505,0.0628315513521281,1,0.524697426409786,0.114868532436449,0.993,0.329288274840455,0.102792681342586,0.885,-0.466886965407838,0.0626737487545595,1,0.0325618263003342,0.111779181127406,0.111720614055631,0.0690633731181615,0.0663518197632652,0.124540978228379,0.111878344244233,0.0618058604932307,0.133830398873072,-0.159716870562627,0.530714681834909,0.224697426409786,"sim","classical","t",3,1000,1000,314
0.8,0.3,"D2_highRho_unequalA2",0.6,0.25,0.938245836551854,0.3,0.48,0.511592997592238,0,0,0,1,0.12,0.48,0.6,0.2,0.075,0.8,0.375870705194003,0.0326021131648099,1,0.278617904665155,0.0407522174027395,1,0.16212543076064,0.0411823048694784,0.958,0.938628348462511,0.0928435167250552,1,-0.598672472710727,0.0927822362546004,0.998,0.822579842961152,0.101836338597401,0.999,0.114623697356185,0.0413604674606166,0.785,-0.54833305169704,0.0943970961483409,0.999,0.0320141848448884,0.0429022266586412,0.0468129926421538,0.114256577356068,0.111976927187533,0.122107979929628,0.0458145676457469,0.110005243896618,0.0758707051940032,-0.0213820953348451,0.638628348462511,0.522579842961152,"sim","classical","t",3,1000,1000,314
0.8,0.3,"D2_highRho_unequalA2",0.6,0.35,0.90674969975976,0.3,0.342857142857143,0.529363285289396,0,0,0,1,0.12,0.48,0.6,0.2,0.105,0.8,0.405673366689157,0.032567990160618,1,0.366467259852106,0.0410849517354649,0.999,0.0652416828438611,0.0416028803581534,0.358,0.899539512263557,0.0757745997860934,1,-0.542910596510385,0.0756545244611664,1,0.864971019555156,0.0807161307049716,1,0.051288755039899,0.0406521771473817,0.232,-0.538792211827021,0.0757423423438914,1,0.0321706836527895,0.0418059381193674,0.0430028070575795,0.0871207919489189,0.0860700318071883,0.0922080794109097,0.042468184367335,0.0847889240559246,0.105673366689157,0.066467259852106,0.599539512263557,0.564971019555156,"sim","classical","t",3,1000,1000,314
0.8,0.3,"D2_highRho_unequalA2",0.6,0.45,0.863028554974588,0.3,0.266666666666667,0.556180901817477,0,0,0,1,0.12,0.48,0.6,0.2,0.135,0.8,0.434991320051321,0.0326179889762975,1,0.43624925188001,0.0412783225328952,1,-0.00202082143444624,0.0418526787020144,0.044,0.832402762685623,0.063116852367133,1,-0.459503407324392,0.0630605224004196,1,0.8202225404622,0.0661107715417041,1,0.0262687694770191,0.0409681663833151,0.109,-0.463654809214353,0.063367533687947,1,0.0333596733159642,0.041481292505944,0.0408038412978231,0.0689972474367,0.0669592970803118,0.0714218463817569,0.0414420404697564,0.0669535860601435,0.134991320051321,0.13624925188001,0.532402762685623,0.5202225404622,"sim","classical","t",3,1000,1000,314
0.8,0.3,"D2_highRho_unequalA2",0.7,0.25,0.938245836551854,0.3,0.56,0.596858497190944,0,0,0,1,0.14,0.56,0.7,0.2,0.075,0.8,0.375852863504668,0.0326887226440972,0.999,0.21168517938928,0.0456879389348215,0.984,0.234389593425351,0.0460521910946188,0.99,0.941770323562552,0.0933474415878901,1,-0.602125850160382,0.0933440794295947,0.999,0.741010928599473,0.108485529334241,0.998,0.170230083463723,0.0470306553489771,0.938,-0.51531382177898,0.0960706799513729,0.995,0.0333719488553533,0.0505379949676791,0.0554212274196428,0.117737351412805,0.116804059657914,0.127319022840951,0.0538923098664679,0.111971428723671,0.0758528635046682,-0.0883148206107202,0.641770323562552,0.441010928599473,"sim","classical","t",3,1000,1000,314
0.8,0.3,"D2_highRho_unequalA2",0.7,0.35,0.90674969975976,0.3,0.4,0.617590499504295,0,0,0,1,0.14,0.56,0.7,0.2,0.105,0.8,0.404720028365448,0.0324951449360451,1,0.335238840291761,0.0461105110026937,1,0.0990863087920473,0.0466055139850883,0.574,0.899078213837654,0.0755634249910393,1,-0.543987256787774,0.0755313470544779,0.999,0.837306068647902,0.0838720560713909,1,0.0781416826737609,0.04560183058338,0.399,-0.536280460758255,0.0756503950061679,0.999,0.0317451784740466,0.0484191347049308,0.0507868257068496,0.0881586421393616,0.0862712654316575,0.0965247198683659,0.0494937317310588,0.0838873355869304,0.104720028365448,0.0352388402917615,0.599078213837654,0.537306068647903,"sim","classical","t",3,1000,1000,314
0.8,0.3,"D2_highRho_unequalA2",0.7,0.45,0.863028554974588,0.3,0.311111111111111,0.648877718787056,0,0,0,1,0.14,0.56,0.7,0.2,0.135,0.8,0.436033086811686,0.0323240787672362,1,0.438417783080014,0.0458486929159863,1,-0.00340401517283284,0.0463176013159931,0.05,0.831261419703124,0.0624962792989367,1,-0.457310900147868,0.0624779977614996,0.999,0.810228317493146,0.0673903825915639,1,0.0386868234054475,0.0454914367548401,0.133,-0.464302354777004,0.0629965916515572,0.999,0.0332683234382114,0.0470114987467598,0.0463274864535636,0.0710955755822525,0.0685580964600091,0.0756927399646597,0.0473708779143854,0.0683256357080858,0.136033086811686,0.138417783080014,0.531261419703124,0.510228317493146,"sim","classical","t",3,1000,1000,314
0.8,0.3,"D2_highRho_unequalA2",0.8,0.25,0.938245836551854,0.3,0.64,0.682123996789651,0,0,0,1,0.16,0.64,0.8,0.2,0.075,0.8,0.374267213660101,0.0322019544530268,1,0.0736365333247631,0.0527692467684591,0.308,0.375478623920619,0.0529254436191659,1,0.938487071618909,0.0921482492346155,1,-0.599658102112664,0.0920733746918448,1,0.543684976716453,0.119142728300181,0.992,0.290416508294746,0.0560489824336817,0.996,-0.427234900088188,0.0971849274919428,0.988,0.0335460139517257,0.0576366236847551,0.0598903270124161,0.108979524706411,0.105218480375069,0.125596978643381,0.0628308852007022,0.0971951229302013,0.0742672136601013,-0.226363466675237,0.63848707161891,0.243684976716453,"sim","classical","t",3,1000,1000,314
0.8,0.3,"D2_highRho_unequalA2",0.8,0.35,0.90674969975976,0.3,0.457142857142857,0.705817713719195,0,0,0,1,0.16,0.64,0.8,0.2,0.105,0.8,0.405010914168584,0.032505834815339,1,0.280863503985613,0.054779199531644,0.995,0.155120747202293,0.0551269995123386,0.786,0.899695168491286,0.0754400571551268,1,-0.54437476066272,0.0753693504053799,0.999,0.789484958746854,0.0900329530945651,1,0.121947165667136,0.0540653698277,0.606,-0.53040784559448,0.0755485859535415,0.999,0.0325799393889233,0.0588748351876791,0.0595665683175405,0.084997240429774,0.0829667858665718,0.102723053533095,0.05904521044029,0.080891112908758,0.105010914168584,-0.0191364960143873,0.599695168491286,0.489484958746854,"sim","classical","t",3,1000,1000,314
0.8,0.3,"D2_highRho_unequalA2",0.8,0.45,0.863028554974588,0.3,0.355555555555556,0.741574535756636,0,0,0,1,0.16,0.64,0.8,0.2,0.135,0.8,0.434730747807331,0.0323563711664191,1,0.437651240936382,0.0548409582410133,1,-0.00351777929634027,0.0552184002279091,0.047,0.83295003124369,0.0625689709494817,1,-0.460653785507086,0.0625487653814028,0.999,0.792092703516044,0.0714562414246222,1,0.0656643852567972,0.0545699580133201,0.225,-0.474063176680948,0.0634752091757971,0.999,0.0328915356478939,0.0546487969378322,0.0550555487140261,0.0673110575996278,0.065890697492651,0.0771065922766805,0.0575371773538645,0.0654426920540442,0.134730747807331,0.137651240936382,0.532950031243691,0.492092703516044,"sim","classical","t",3,1000,1000,314
0.8,0.3,"D2_highRho_unequalA2",0.9,0.35,0.90674969975976,0.3,0.514285714285714,0.794044927934094,0,0,0,1,0.18,0.72,0.9,0.2,0.105,0.8,0.4042328836401,0.0326180415583487,1,0.112113673194622,0.0750487491792694,0.357,0.32415824910684,0.0751242256907477,0.987,0.894598087285664,0.0757807239596101,1,-0.539125256289037,0.0756675007000545,0.999,0.631809508014585,0.107229259323956,0.998,0.258515378432785,0.0743311124299399,0.929,-0.506147643908045,0.0760621241005046,0.999,0.0334177503965786,0.0815524967472779,0.0835613780823005,0.0882933125350997,0.0872773396955447,0.119374213791065,0.0815196904595044,0.0806969797817924,0.1042328836401,-0.187886326805378,0.594598087285664,0.331809508014585,"sim","classical","t",3,1000,1000,314
0.8,0.3,"D2_highRho_unequalA2",0.9,0.45,0.863028554974588,0.3,0.4,0.834271352726215,0,0,0,1,0.18,0.72,0.9,0.2,0.135,0.8,0.436272832288033,0.0326171377958898,1,0.447320829456512,0.0759788072746201,0.995,-0.0122271471275407,0.076056717865812,0.0550000000000001,0.834663901420481,0.0630968871688946,1,-0.460871935867228,0.0631008873387091,0.997,0.737589481045696,0.0834679021466902,1,0.136975390601898,0.0766450120577115,0.439,-0.491322669106313,0.0652796200012474,0.998,0.0325775138230077,0.079296164687723,0.0796620657973694,0.0687096064360772,0.067732847090343,0.0937474420678591,0.0836766528901964,0.0666145375202098,0.136272832288033,0.147320829456512,0.534663901420481,0.437589481045696,"sim","classical","t",3,1000,1000,314
0.8,0.3,"D2_highRho_unequalA2",0.95,0.35,0.90674969975976,0.3,0.542857142857143,0.838158535041544,0,0,0,1,0.19,0.76,0.95,0.2,0.105,0.8,0.403418124182006,0.0324076661635118,1,-0.225283260143439,0.102493788608168,0.594,0.660858770234371,0.102481983420945,0.999,0.8920634783143,0.0752508691649258,0.999,-0.537772507986477,0.0752569350925795,0.998,0.311742582890061,0.134233505168521,0.643,0.539226813386366,0.103183669307397,0.995,-0.463397093221987,0.0761222268724585,0.999,0.0333944672739547,0.119747414553072,0.116480242591628,0.0873770100860821,0.0854637344942285,0.132005621158598,0.104040811429907,0.0754364662467806,0.103418124182006,-0.525283260143439,0.5920634783143,0.0117425828900612,"sim","classical","t",3,1000,1000,314
0.8,0.3,"D2_highRho_unequalA2",0.95,0.45,0.863028554974588,0.3,0.422222222222222,0.880619761211005,0,0,0,1,0.19,0.76,0.95,0.2,0.135,0.8,0.436039044618643,0.0326310435711998,1,0.455458869436156,0.105950597105581,0.974,-0.0201967461630038,0.105950804275962,0.0580000000000001,0.832168089580714,0.0630774652079772,1,-0.458245356523394,0.0630292219721188,1,0.598074422259728,0.104556788336893,0.996,0.315211984494062,0.111490355735958,0.795,-0.533731458501526,0.0681125763179193,1,0.0329342193563958,0.109717973038587,0.108965845430331,0.0717593269048196,0.0680569477696147,0.116160680718192,0.126044116266199,0.0693306774136986,0.136039044618643,0.155458869436156,0.532168089580714,0.298074422259728,"sim","classical","t",3,1000,1000,314
0.85,0.3,"D2_highRho_unequalA2",0.6,0.25,0.938245836551854,0.3,0.36,0.543567559941753,0,0,0,1,0.0899999999999999,0.51,0.6,0.15,0.075,0.85,0.375942579215533,0.032655825273733,1,0.314745104803658,0.041095601181432,0.999,0.102027122731369,0.0416972641146345,0.696,0.937507041608955,0.0934316651947552,0.999,-0.597014868317261,0.0934003040787441,0.998,0.875268967687093,0.0984367543426143,0.999,0.0825796604704951,0.0410639828067068,0.511,-0.583564118602665,0.0935704434974294,0.999,0.0326817917676468,0.0434024652888701,0.0472997725126553,0.11475484351355,0.111345826623055,0.118253147192847,0.0467758196388651,0.107712051161978,0.0759425792155327,0.0147451048036579,0.637507041608955,0.575268967687093,"sim","classical","t",3,1000,1000,314
0.85,0.3,"D2_highRho_unequalA2",0.6,0.35,0.90674969975976,0.3,0.257142857142857,0.562448490619983,0,0,0,1,0.0899999999999999,0.51,0.6,0.15,0.105,0.85,0.404475709654678,0.0327088522996837,1,0.390986614228683,0.0414682242438882,1,0.0224974210529976,0.0422586875090258,0.071,0.896605119592248,0.0759702080574148,1,-0.541424221474223,0.0759061489896391,1,0.877159303220516,0.0788824331808218,1,0.0384734071535357,0.0412861796244083,0.137,-0.545450205993506,0.076036760830279,1,0.0326480212518496,0.0419290343506334,0.0421016031051281,0.0903111810238354,0.0881731505564322,0.0934587255875353,0.041983623355991,0.0873340886727236,0.104475709654678,0.0909866142286831,0.596605119592248,0.577159303220516,"sim","classical","t",3,1000,1000,314
0.85,0.3,"D2_highRho_unequalA2",0.6,0.45,0.863028554974588,0.3,0.2,0.590942208181069,0,0,0,1,0.0899999999999999,0.51,0.6,0.15,0.135,0.85,0.436372697871313,0.0321259477313343,1,0.455636461429652,0.0405506530807504,1,-0.0319418294347909,0.0410620380551048,0.118,0.832753776878516,0.0620591847664484,1,-0.458671201740194,0.0620580470114937,0.998,0.824561779957289,0.0637551023848567,1,0.0234828507223958,0.0407168167087971,0.0900000000000001,-0.465433128051522,0.0631713076227611,0.999,0.0326975956873225,0.0421148113100727,0.0420935250504731,0.0679973122431602,0.0658443566869772,0.0703534796967679,0.041391233376801,0.0659840596138733,0.136372697871313,0.155636461429652,0.532753776878516,0.524561779957289,"sim","classical","t",3,1000,1000,314
0.85,0.3,"D2_highRho_unequalA2",0.7,0.25,0.938245836551854,0.3,0.42,0.634162153265378,0,0,0,1,0.105,0.595,0.7,0.15,0.075,0.85,0.374909827464407,0.0327632871170681,1,0.269820328043357,0.046204733346694,0.994,0.149853160945635,0.0466141713102112,0.871,0.939949778776489,0.093547368039307,1,-0.60069623764705,0.0934867189149228,0.997,0.83228628778308,0.101992027590933,1,0.121505836935533,0.046040263426823,0.734,-0.576843038248816,0.0937514269050614,0.997,0.0337763345414573,0.0503061572630958,0.0531865647891124,0.112276249111807,0.11051984720476,0.118891261315768,0.0517859536805238,0.106180254193182,0.0749098274644068,-0.0301796719566428,0.639949778776489,0.53228628778308,"sim","classical","t",3,1000,1000,314
0.85,0.3,"D2_highRho_unequalA2",0.7,0.35,0.90674969975976,0.3,0.3,0.656189905723314,0,0,0,1,0.105,0.595,0.7,0.15,0.105,0.85,0.403405162039922,0.0325040542125732,1,0.380693090079534,0.0460982489466974,1,0.03252182121674,0.0465388224867612,0.0989999999999999,0.894605195270533,0.0754420349198836,1,-0.540471691495816,0.0753845155837235,0.998,0.862082542654117,0.0801829935416445,1,0.0556430638518987,0.0455062054451671,0.229,-0.547519599316059,0.0755802325561309,0.999,0.0326494944099161,0.0458829472419103,0.0469663916490951,0.0896608643016632,0.0872372824575557,0.0950158658749186,0.0481101730872074,0.0853269895616481,0.103405162039922,0.0806930900795335,0.594605195270533,0.562082542654117,"sim","classical","t",3,1000,1000,314
0.85,0.3,"D2_highRho_unequalA2",0.7,0.45,0.863028554974588,0.3,0.233333333333333,0.689432576211247,0,0,0,1,0.105,0.595,0.7,0.15,0.135,0.85,0.436407684941707,0.0324434835862888,1,0.473701223466109,0.0460421865478052,1,-0.0531141672699374,0.0465388435563398,0.191,0.835311225799674,0.0626738731276772,1,-0.461071397876105,0.0626030512913415,0.998,0.823187274908795,0.0656256620305161,1,0.0296501178250833,0.0467798743805624,0.116,-0.471026923418579,0.0645523056389893,0.998,0.0343593287682035,0.0482742787192515,0.0496217324664417,0.0693873629853288,0.068826962521368,0.0725999944468455,0.0504115797860033,0.0696279382089089,0.136407684941707,0.173701223466109,0.535311225799674,0.523187274908795,"sim","classical","t",3,1000,1000,314
0.85,0.3,"D2_highRho_unequalA2",0.8,0.25,0.938245836551854,0.3,0.48,0.724756746589004,0,0,0,1,0.12,0.68,0.8,0.15,0.075,0.85,0.376457171552641,0.0328920331824292,0.998,0.181095972570709,0.0549956139021195,0.879,0.243792187313635,0.0552183619257487,0.982,0.943041967171178,0.0941476805844812,0.999,-0.602491334780043,0.0941084719249815,0.995,0.740164049027571,0.109297746393715,0.997,0.199601669503508,0.054896671604027,0.945,-0.556869112526003,0.0945643785992485,0.996,0.0330212483295522,0.0606062577025418,0.062788430569324,0.109025209650485,0.10862287610644,0.120367404945562,0.061656819794043,0.10123130490434,0.0764571715526409,-0.118904027429291,0.643041967171178,0.440164049027571,"sim","classical","t",3,1000,1000,314
0.85,0.3,"D2_highRho_unequalA2",0.8,0.35,0.90674969975976,0.3,0.342857142857143,0.749931320826645,0,0,0,1,0.12,0.68,0.8,0.15,0.105,0.85,0.404079928594487,0.0323070573539732,1,0.359456547114562,0.0546642163926291,1,0.0556900472863115,0.0549786904519672,0.168,0.892785735232431,0.074900879114973,1,-0.538779010640377,0.074953564059367,1,0.83042284799208,0.0834539605585839,1,0.0924852148661768,0.0538464773852653,0.412,-0.551655117610154,0.0752517642852273,1,0.0318598415608803,0.0546292753431739,0.0557992958484715,0.0848064365600089,0.0837599971550339,0.0944512972064222,0.0584913682511417,0.0807633025468384,0.104079928594487,0.0594565471145619,0.592785735232431,0.53042284799208,"sim","classical","t",3,1000,1000,314
0.85,0.3,"D2_highRho_unequalA2",0.8,0.45,0.863028554974588,0.3,0.266666666666667,0.787922944241426,0,0,0,1,0.12,0.68,0.8,0.15,0.135,0.85,0.437019798971983,0.0323483051224114,1,0.503613866709399,0.0548188675504463,1,-0.0829951947096535,0.0551841725735098,0.322,0.829488774569533,0.0625279658730987,1,-0.45451649162323,0.062575036113483,0.999,0.805389357941897,0.0681341622323788,1,0.0516865628427006,0.0570810183949215,0.147,-0.474500475754858,0.0663095620360203,0.999,0.0337976003697724,0.0557409738955078,0.0552567894049942,0.0718441721937679,0.068453971496098,0.0771088503558362,0.0576206368478349,0.0700633629552094,0.137019798971983,0.203613866709399,0.529488774569533,0.505389357941897,"sim","classical","t",3,1000,1000,314
