"f_target","b1","design","rho_target","a1","a2","b2","c1","c2","a0","b0","c0","sigma_eY","rho_U","rho_V","rho_total","rho_rel_U","bias","f_achieved","beta_A_fit1","se_A_fit1","power_A_fit1","beta_A_fit2","se_A_fit2","power_A_fit2","beta_Atilde_fit2","se_Atilde_fit2","power_Atilde_fit2","beta_A_fit3","se_A_fit3","power_A_fit3","beta_V_fit3","se_V_fit3","power_V_fit3","beta_A_fit4","se_A_fit4","power_A_fit4","beta_Atilde_fit4","se_Atilde_fit4","power_Atilde_fit4","beta_V_fit4","se_V_fit4","power_V_fit4","sd_beta_A_fit1","sd_beta_A_fit2","sd_beta_Atilde_fit2","sd_beta_A_fit3","sd_beta_V_fit3","sd_beta_A_fit4","sd_beta_Atilde_fit4","sd_beta_V_fit4","bias_A_fit1","bias_A_fit2","bias_A_fit3","bias_A_fit4","source","se_type","noise_dist","df_t","n_sample","n_iters","seed"
0.15,0.3,"D2_varyA1Rho",0.6,0.6,0.6,0.3,0.85,0.15,0,0,0,1,0.51,0.09,0.6,0.85,0.18,0.15,0.478378052304115,0.0325366678522774,1,0.34151846003397,0.0400377840093422,1,0.228301884987278,0.0400447380430159,1,0.578313507680164,0.040370458595562,1,-0.166276920507313,0.0403631785060397,0.983,0.423379159554471,0.0522308284951986,1,0.19478650476125,0.0422565393776822,0.997,-0.102722383719617,0.0422712694085218,0.66,0.032394943250818,0.040198240814793,0.0403253526191344,0.0408558281508156,0.0423798318795556,0.0520784629198773,0.0420170711879932,0.0438255927710116,0.178378052304115,0.0415184600339705,0.278313507680164,0.123379159554471,"sim","classical","norm",NA,1000,1000,314
0.2,0.3,"D2_varyA1Rho",0.2,0.2,0.2,0.3,0.8,0.2,0,0,0,1,0.16,0.04,0.2,0.8,0.06,0.2,0.360875711916228,0.032961778114175,1,0.313008763931078,0.0328033752244653,1,0.238656588908557,0.0328207187062852,1,0.363549965675316,0.0336454697154144,1,-0.0135753515755358,0.0336407286288475,0.067,0.321980554204261,0.0332345602515869,1,0.247553369528993,0.0332436897183841,1,-0.0541555884174483,0.0332085608119894,0.363,0.0326122400375701,0.0323789516507876,0.0321240195871238,0.0333940648205009,0.0341935825462149,0.0329110200675889,0.0325925422061875,0.0335796372979303,0.0608757119162284,0.0130087639310775,0.063549965675316,0.0219805542042614,"sim","classical","norm",NA,1000,1000,314
0.2,0.3,"D2_varyA1Rho",0.2,0.4,0.4,0.3,0.4,0.1,0,0,0,1,0.16,0.04,0.2,0.8,0.12,0.2,0.418821611512189,0.0329128463524822,1,0.398631836260413,0.03345368865608,1,0.10108201412994,0.0334258782626601,0.843,0.44081459216378,0.0358780323870309,1,-0.055020957333379,0.0358515523221141,0.332,0.421343766884311,0.0362909902057426,1,0.102256503180267,0.0334095150641267,0.855,-0.0574147521361804,0.0357115665701598,0.351,0.0324226488102286,0.0329082379352561,0.0338378570133187,0.0349563487835093,0.0345517571147199,0.0354084278846111,0.0338102955874213,0.0343713759342331,0.118821611512189,0.0986318362604134,0.14081459216378,0.121343766884311,"sim","classical","norm",NA,1000,1000,314
0.2,0.3,"D2_varyA1Rho",0.2,0.6,0.6,0.3,0.266666666666667,0.0666666666666667,0,0,0,1,0.16,0.04,0.2,0.8,0.18,0.2,0.481284695257016,0.0326277018463509,1,0.472258539781214,0.0332778982439833,1,0.0454525799736606,0.0332418574960259,0.282,0.582382093694328,0.0404050608856366,1,-0.168647268570846,0.0403686604938658,0.989,0.573365654396958,0.0412327460488256,1,0.0361882968869968,0.0330600493639682,0.198,-0.165578019787657,0.0404571906435528,0.986,0.0322428236520856,0.0324314734850841,0.0345581618018632,0.0401200772720632,0.0395048490854184,0.0406626756043412,0.0343776200554844,0.0397041387995272,0.181284695257016,0.172258539781214,0.282382093694328,0.273365654396958,"sim","classical","norm",NA,1000,1000,314
0.2,0.3,"D2_varyA1Rho",0.4,0.4,0.4,0.3,0.8,0.2,0,0,0,1,0.32,0.08,0.4,0.8,0.12,0.2,0.419501959980948,0.032858889090185,1,0.328143242556545,0.03511573924718,1,0.22858162550771,0.0350843484624201,1,0.442540649241337,0.0358180408108209,1,-0.0577401024327036,0.0358146245294569,0.374,0.354328164981645,0.037525247256125,1,0.231850541108898,0.0350755419844807,1,-0.0688683600396865,0.0351125872227919,0.497,0.0326014603490936,0.0347603148085536,0.0351424203037316,0.035403270250505,0.0365410253124261,0.0369796109849121,0.0352662796184279,0.0357345214523663,0.119501959980948,0.0281432425565448,0.142540649241337,0.0543281649816449,"sim","classical","norm",NA,1000,1000,314
0.2,0.3,"D2_varyA1Rho",0.4,0.6,0.6,0.3,0.533333333333333,0.133333333333333,0,0,0,1,0.32,0.08,0.4,0.8,0.18,0.2,0.481357488797943,0.0325935758778905,1,0.439719542049587,0.0354103620485574,1,0.104053199555469,0.0353609911199925,0.828,0.582514240109212,0.0403631572424704,1,-0.168742333147329,0.0403159975951206,0.987,0.540287694956099,0.044009736336854,1,0.0842758773962926,0.0355077056663861,0.659,-0.154576683013813,0.040659371724801,0.969,0.0334666668379293,0.0369967024161676,0.0367711699996709,0.0411355621508808,0.040158388091475,0.045795365328563,0.0369569443852457,0.0405901077016776,0.181357488797943,0.139719542049587,0.282514240109212,0.240287694956099,"sim","classical","norm",NA,1000,1000,314
0.2,0.3,"D2_varyA1Rho",0.6,0.6,0.6,0.3,0.8,0.2,0,0,0,1,0.48,0.12,0.6,0.8,0.18,0.2,0.479666773053612,0.0325651468774789,1,0.356122942769099,0.0402301066131306,1,0.205663888091227,0.0402200143156236,1,0.58188485162433,0.0403858126419413,1,-0.170172477674344,0.0403817828801283,0.988,0.45129273775165,0.0506376028549853,1,0.174239681925046,0.0413399665823349,0.986,-0.126983741519016,0.0413324658697081,0.867,0.0319347369638668,0.0408420784273303,0.0413607337625952,0.0394416609164456,0.0391960294532236,0.0514258992453437,0.042794637215073,0.0405302630094468,0.179666773053612,0.0561229427690991,0.28188485162433,0.15129273775165,"sim","classical","norm",NA,1000,1000,314
0.25,0.3,"D2_varyA1Rho",0.2,0.2,0.2,0.3,0.75,0.25,0,0,0,1,0.15,0.05,0.2,0.75,0.06,0.25,0.35991983269323,0.0329576462363989,1,0.315574909474943,0.0329289289719782,1,0.220651274807075,0.0329260082831982,1,0.362211717434277,0.0336461346777733,1,-0.0114569470166928,0.0336462059538902,0.063,0.325364249505116,0.0333002404798982,1,0.234356791845435,0.0337033784566376,1,-0.0627707587818017,0.0336942164778382,0.471,0.0331287404107081,0.0329887240432197,0.0318701227439237,0.0336143027257672,0.0346192616412677,0.0333139708491349,0.0323031030033005,0.0340785472174689,0.0599198326932301,0.0155749094749431,0.062211717434277,0.0253642495051157,"sim","classical","norm",NA,1000,1000,314
0.25,0.3,"D2_varyA1Rho",0.2,0.4,0.4,0.3,0.375,0.125,0,0,0,1,0.15,0.05,0.2,0.75,0.12,0.25,0.419330574241665,0.0328576851322738,1,0.400895097398218,0.0334204676952665,1,0.092325126096422,0.0333573601287869,0.8,0.442594672269699,0.0358306445338361,1,-0.0580023226214299,0.0357828093629256,0.375,0.425603879386773,0.0361953311464169,1,0.0953071035514973,0.0333636063935722,0.827,-0.0630722404257317,0.0356996043656129,0.432,0.0338135333357376,0.034203950290855,0.0329210346752612,0.0370598662732263,0.0351247779475496,0.037255705004653,0.0328256225595011,0.0351008469000862,0.119330574241665,0.100895097398218,0.142594672269699,0.125603879386773,"sim","classical","norm",NA,1000,1000,314
0.25,0.3,"D2_varyA1Rho",0.2,0.6,0.6,0.3,0.25,0.0833333333333333,0,0,0,1,0.15,0.05,0.2,0.75,0.18,0.25,0.479664542887281,0.0326025422567281,1,0.471100628143907,0.0332585405314809,1,0.0430326062124711,0.0332510154780079,0.242,0.582643688559604,0.0403978686821232,1,-0.171520478871637,0.0403552896079814,0.988,0.574177437026701,0.0411254169142807,1,0.0364853081274422,0.033012656307765,0.182,-0.169502072510836,0.0403960601910132,0.985,0.0329771608954683,0.0335504590153995,0.0318504898600566,0.0414531060150617,0.0414039387767208,0.0421892625118695,0.0318568258707757,0.0413680932687571,0.179664542887281,0.171100628143907,0.282643688559604,0.274177437026701,"sim","classical","norm",NA,1000,1000,314
