"f_target","b1","design","rho_target","a1","a2","b2","c1","c2","a0","b0","c0","sigma_eY","rho_U","rho_V","rho_total","rho_rel_U","bias","f_achieved","beta_A_fit1","se_A_fit1","power_A_fit1","beta_A_fit2","se_A_fit2","power_A_fit2","beta_Atilde_fit2","se_Atilde_fit2","power_Atilde_fit2","beta_A_fit3","se_A_fit3","power_A_fit3","beta_V_fit3","se_V_fit3","power_V_fit3","beta_A_fit4","se_A_fit4","power_A_fit4","beta_Atilde_fit4","se_Atilde_fit4","power_Atilde_fit4","beta_V_fit4","se_V_fit4","power_V_fit4","sd_beta_A_fit1","sd_beta_A_fit2","sd_beta_Atilde_fit2","sd_beta_A_fit3","sd_beta_V_fit3","sd_beta_A_fit4","sd_beta_Atilde_fit4","sd_beta_V_fit4","bias_A_fit1","bias_A_fit2","bias_A_fit3","bias_A_fit4","source","se_type","noise_dist","df_t","n_sample","n_iters","seed"
0,0.3,"D2",0.5,0.6,0.6,0.3,0.833333333333333,0,0,0,0,1,0.5,0,0.5,1,0.18,0,0.481450972053234,0.0326107956027076,1,0.374136552582658,0.0370698468754111,1,0.214080314653222,0.0370000479430394,1,0.583870572606713,0.0403917172069992,1,-0.170862769644676,0.0403700582302501,0.989,0.443538625133168,0.0512840498759627,1,0.179383235187592,0.0409814237201347,0.99,-0.08681665975091,0.0443762485924447,0.487,0.0319904491259249,0.0364023537952703,0.0369369633826332,0.0408844059990013,0.0409753046651908,0.0514861470678099,0.0406077490880092,0.044686798586336,0.181450972053234,0.074136552582658,0.283870572606713,0.143538625133168,"sim","classical","norm",NA,1000,1000,314
0.05,0.3,"D2",0.5,0.6,0.6,0.3,0.791666666666667,0.0416666666666667,0,0,0,1,0.475,0.025,0.5,0.95,0.18,0.05,0.479436597396575,0.0325921360570913,1,0.379698223607059,0.0371206137299248,1,0.199262491041059,0.0370973245209095,1,0.580731060180218,0.0404325578507201,1,-0.168580199981556,0.0404117422287953,0.986,0.458791577622255,0.0498561014423707,1,0.164137458158317,0.0398729986919951,0.981,-0.10240571195891,0.0431932598708735,0.667,0.0317809585483141,0.0373276089573095,0.037220552725751,0.0397881034212237,0.0412022070236906,0.0502997800134066,0.0399844820523012,0.0439502079977644,0.179436597396575,0.0796982236070592,0.280731060180218,0.158791577622255,"sim","classical","norm",NA,1000,1000,314
0.1,0.3,"D2",0.5,0.6,0.6,0.3,0.75,0.0833333333333333,0,0,0,1,0.45,0.05,0.5,0.9,0.18,0.1,0.480679453968725,0.032521729310581,1,0.390778676810489,0.0371341183332232,1,0.179728093500556,0.0371116100218688,0.996,0.581888655716818,0.0403156761296496,1,-0.168755033209745,0.0403205690956727,0.988,0.479707048933529,0.0485064027980027,1,0.145344901916548,0.0389236739872799,0.963,-0.119597883818146,0.0421641299748246,0.821,0.0325653118350305,0.0366139769427011,0.0377871349943655,0.0407790545010496,0.0390781370311168,0.0483017249898758,0.0394379103550585,0.040986858286754,0.180679453968725,0.0907786768104887,0.281888655716818,0.179707048933529,"sim","classical","norm",NA,1000,1000,314
0.15,0.3,"D2",0.5,0.6,0.6,0.3,0.708333333333333,0.125,0,0,0,1,0.425,0.075,0.5,0.85,0.18,0.15,0.48044224454159,0.0325532260182735,1,0.397913175908948,0.0372347005763771,1,0.165027183613775,0.0372094636152086,0.989,0.582223855095696,0.0403031579914189,1,-0.169734603766201,0.0402576083395698,0.987,0.493318807904904,0.0474881105028618,1,0.133672274722439,0.0382997517124893,0.938,-0.13293007218974,0.0413985958048162,0.881,0.0329745997689751,0.0375107676862109,0.0372915320321937,0.0408234323221916,0.0403856764448122,0.0479580428843804,0.0384101619543931,0.0415448369874528,0.18044224454159,0.0979131759089483,0.282223855095696,0.193318807904904,"sim","classical","norm",NA,1000,1000,314
0.2,0.3,"D2",0.5,0.6,0.6,0.3,0.666666666666667,0.166666666666667,0,0,0,1,0.4,0.1,0.5,0.8,0.18,0.2,0.47965987728563,0.0325231831827989,1,0.406931433874606,0.0373162578789934,1,0.145204549897592,0.0373081939129116,0.97,0.579587336459148,0.0403113788536284,1,-0.166652960541939,0.0403053743322779,0.988,0.504487003257453,0.0465847925709963,1,0.12002772480717,0.0378102150077652,0.899,-0.14165759395613,0.0408872740259436,0.934,0.0336549223810148,0.0386326929847152,0.0359047813876744,0.0401435410367552,0.0398262315023069,0.0467017538374625,0.0362906422979221,0.0405092200019628,0.17965987728563,0.106931433874606,0.279587336459148,0.204487003257453,"sim","classical","norm",NA,1000,1000,314
0.25,0.3,"D2",0.5,0.6,0.6,0.3,0.625,0.208333333333333,0,0,0,1,0.375,0.125,0.5,0.75,0.18,0.25,0.479698972036526,0.032537281632887,1,0.414765787696125,0.0373661502420542,1,0.129820503110804,0.0373771976827708,0.939,0.580226152498757,0.0403544072070535,1,-0.167217117722455,0.0403068686595384,0.99,0.514956892627658,0.0458034036651011,1,0.111328630586468,0.0374682224561992,0.854,-0.151275713572792,0.040507399945369,0.967,0.032358902335807,0.0372547470100663,0.0362535366208428,0.0405081746553231,0.0391471093802092,0.0466015061664427,0.0366348956604305,0.0396972098272356,0.179698972036526,0.114765787696125,0.280226152498757,0.214956892627658,"sim","classical","norm",NA,1000,1000,314
0.3,0.3,"D2",0.5,0.6,0.6,0.3,0.583333333333333,0.25,0,0,0,1,0.35,0.15,0.5,0.7,0.18,0.3,0.478984627030516,0.0325791978797987,1,0.421665431774942,0.0374609365842045,1,0.114614785254775,0.0374454051018133,0.874,0.579353957761155,0.0403554664433558,1,-0.167684266860567,0.0403850544844578,0.986,0.522543382445827,0.0450982248250909,1,0.103861419969281,0.0372733177713595,0.81,-0.159553224829349,0.0403571050513198,0.979,0.0326665688073043,0.0368135144871704,0.0372303323909802,0.040728485624005,0.0408623943608186,0.0440323731370786,0.037058479077257,0.0405256134032411,0.178984627030516,0.121665431774942,0.279353957761155,0.222543382445827,"sim","classical","norm",NA,1000,1000,314
0.35,0.3,"D2",0.5,0.6,0.6,0.3,0.541666666666667,0.291666666666667,0,0,0,1,0.325,0.175,0.5,0.65,0.18,0.35,0.480513362725518,0.0325708403411644,1,0.43243047356744,0.0374991130858187,1,0.0962562209780243,0.0375024165115143,0.741,0.582497879736235,0.040403162426095,1,-0.169716201315077,0.0403899057296966,0.98,0.534583516768837,0.0445134544871589,1,0.0942175756507479,0.0372003075898802,0.732,-0.168293094689646,0.040285656877182,0.98,0.0316528358810576,0.0366904517104365,0.0376617800032084,0.0394512823232626,0.0411337869615598,0.043749406740982,0.0370601606285429,0.0410583968307443,0.180513362725518,0.132430473567441,0.282497879736235,0.234583516768837,"sim","classical","norm",NA,1000,1000,314
0.4,0.3,"D2",0.5,0.6,0.6,0.3,0.5,0.333333333333333,0,0,0,1,0.3,0.2,0.5,0.6,0.18,0.4,0.479552279480661,0.0325371732932524,1,0.43967997736592,0.037492633763078,1,0.0799299751886962,0.0375427583864142,0.567,0.580207498609018,0.0402963357902971,1,-0.168289493209901,0.0403562812992845,0.985,0.5392177578292,0.0438047001680275,1,0.0878441135605408,0.0372638846643896,0.651,-0.173018574232059,0.0403135966865493,0.991,0.0325411166348121,0.0373729727819995,0.0382781149972556,0.0407710887983386,0.041438188460977,0.0441297632999484,0.0380996761838126,0.0413526122061554,0.179552279480661,0.13967997736592,0.280207498609018,0.2392177578292,"sim","classical","norm",NA,1000,1000,314
0.45,0.3,"D2",0.5,0.6,0.6,0.3,0.458333333333333,0.375,0,0,0,1,0.275,0.225,0.5,0.55,0.18,0.45,0.480297115212591,0.0325060991199296,1,0.449558835900266,0.0374796548833328,1,0.0617183967597514,0.0375667408529105,0.355,0.580961762197301,0.0402845456280991,1,-0.168040701023306,0.0403330842690384,0.987,0.546961177373655,0.043286852533003,1,0.0795636675843275,0.0374516214420802,0.555,-0.177417815400959,0.0405021731207083,0.994,0.0332711488003182,0.0372270418087237,0.0373746646149797,0.0404652461394857,0.0388200908375802,0.0430241943965239,0.0374090184066601,0.0391125472015992,0.180297115212591,0.149558835900266,0.280961762197301,0.246961177373655,"sim","classical","norm",NA,1000,1000,314
0.5,0.3,"D2",0.5,0.6,0.6,0.3,0.416666666666667,0.416666666666667,0,0,0,1,0.25,0.25,0.5,0.5,0.18,0.5,0.478657407408665,0.032582867306191,1,0.45570323905295,0.037609543644689,1,0.0458762492839267,0.037586152773082,0.232,0.580514315541904,0.040404623209233,1,-0.16964683750661,0.0404118811435752,0.993,0.551388267021699,0.0429514828558544,1,0.0746053406223859,0.0377799404166744,0.518,-0.183320236711473,0.0409458569199874,0.994,0.0314708707830469,0.0361734247086538,0.0375169793670921,0.0383427871410605,0.0385324508060992,0.040925451482391,0.0374288996314894,0.0390070217389785,0.178657407408665,0.15570323905295,0.280514315541904,0.251388267021699,"sim","classical","norm",NA,1000,1000,314
0.55,0.3,"D2",0.5,0.6,0.6,0.3,0.375,0.458333333333333,0,0,0,1,0.225,0.275,0.5,0.45,0.18,0.55,0.479914608777863,0.0325759224761401,1,0.466201536431511,0.0376276374520077,1,0.0274416802073357,0.0376597164860983,0.128,0.581593651894637,0.0403786562250545,1,-0.169569137255535,0.0403929705439782,0.99,0.558181589895137,0.0425253607539291,1,0.0667510290329078,0.0383160568972681,0.407,-0.186115814770458,0.0414463960842975,0.994,0.0323320011148622,0.0377566201284677,0.0385589143661189,0.0403403191983506,0.0401138622099861,0.0423015163788485,0.040128732988728,0.0418509859022229,0.179914608777863,0.166201536431511,0.281593651894637,0.258181589895137,"sim","classical","norm",NA,1000,1000,314
0.6,0.3,"D2",0.5,0.6,0.6,0.3,0.333333333333333,0.5,0,0,0,1,0.2,0.3,0.5,0.4,0.18,0.6,0.480476557715211,0.0325705707760301,1,0.474838999114614,0.0376085221949643,1,0.0112870252395622,0.0376572512984324,0.059,0.582339470043443,0.0403598724128393,1,-0.169944307144569,0.0403728988968728,0.988,0.563068691159408,0.0421124744511011,1,0.0618554094352816,0.0389641556825722,0.346,-0.189269464539951,0.0421435394944068,0.997,0.0325782429849576,0.0370784641334763,0.0374207553114613,0.040776200461523,0.0417229652353691,0.0423406837808352,0.038071251077304,0.0429864284880504,0.180476557715211,0.174838999114614,0.282339470043443,0.263068691159408,"sim","classical","norm",NA,1000,1000,314
